OID_,Nom,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90,Annee,Latitude,Longitude
76, Ulu,7,918.000000000000000,710.142738060000056,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2017,7510100.643740000203252,-6159876.020990000106394
77,Muskox_Project,8,917.000000000000000,710.250110515999950,0.000000000000000,14.514236450200000,14.514236450200000,0.097016166315900,0.840803858093000,88.963824511699997,0.000000000000000,0.000000000000000,2017,7588845.917620000429451,-6239744.381790000014007
78,Ferguson_lake,9,916.000000000000000,709.628590326999984,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2017,7148637.360960000194609,-5922763.648249999620020
79,Storm_Copper,10,918.000000000000000,710.946886739999968,0.000000000000000,8.926138877870001,8.926138877870001,0.102868659507000,0.683757533510000,94.433429427400000,0.000000000000000,0.000000000000000,2017,8148470.463440000079572,-4078909.195549999829382
80,Mine_Meliadine,1,1450.000000000000000,1125.336121320000075,0.000000000000000,16.497632980300001,16.497632980300001,0.070558747567000,0.793046042367000,102.310183972000004,0.000000000000000,0.000000000000000,2018,7161640.171190000139177,-5619192.697039999999106
81,Mine_Baffinland,2,15924.000000000000000,12349.594170700000177,0.000000000000000,24.948074340800002,24.948074340800002,0.019403234069400,0.474379917447000,308.977099321000026,0.000000000000000,0.000000000000000,2018,7883979.005350000225008,-3857708.481070000212640
82,Mine_Hope_Bay,3,2372.000000000000000,710.287853897999980,0.000000000000000,10.807527542100001,10.807527542100001,0.018695963853700,0.302756919331000,44.346826260900002,0.000000000000000,0.000000000000000,2018,7616867.526840000413358,-5724257.075199999846518
83,Mine_Meadowbank,4,19662.000000000000000,15231.283375200000592,0.000000000000000,26.223403930700002,26.223403930700002,0.009608593920700,0.311610368905000,188.924173668999998,0.000000000000000,0.000000000000000,2018,7343493.144229999743402,-5590595.514489999972284
84,Mine_Lupin,5,917.000000000000000,710.002412703000005,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2018,7409124.656639999710023,-6358136.443280000239611
85,Jericho_Diamond_Mine,6,916.000000000000000,710.031475330000035,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2018,7429872.413270000368357,-6335256.260540000163019
