OID_,Nom,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90,Annee,Latitude,Longitude
73,Mine_Meadowbank,4,72314.000000000000000,55999.472371999996540,0.000000000000000,33.115932464600000,33.115932464600000,0.010473330971700,0.463432636716000,757.368455886999982,0.000000000000000,0.000000000000000,2007,7343493.144229999743402,-5590595.514489999972284
74,Mine_Lupin,5,917.000000000000000,710.002412703000005,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2007,7409124.656639999710023,-6358136.443280000239611
75,Jericho_Diamond_Mine,6,916.000000000000000,710.031475330000035,0.000000000000000,28.664299011200001,28.664299011200001,0.854032363434000,3.809355570090000,782.293644904999951,0.000000000000000,0.000000000000000,2007,7429872.413270000368357,-6335256.260540000163019
76, Ulu,7,1640.000000000000000,1270.668668479999951,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2007,7510100.643740000203252,-6159876.020990000106394
77,Muskox_Project,8,1808.000000000000000,1400.446029120000048,0.000000000000000,27.178503036500000,27.178503036500000,0.366222295086000,2.488586583280000,662.129909515000008,0.000000000000000,0.000000000000000,2007,7588845.917620000429451,-6239744.381790000014007
78,Ferguson_lake,9,916.000000000000000,709.628590326999984,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2007,7148637.360960000194609,-5922763.648249999620020
79,Storm_Copper,10,918.000000000000000,710.946886739999968,0.000000000000000,17.131603241000001,17.131603241000001,0.873070514280000,3.312989539350000,801.478732109000021,0.000000000000000,0.000000000000000,2007,8148470.463440000079572,-4078909.195549999829382
80,Mine_Meliadine,1,5526.000000000000000,4281.925827519999984,0.000000000000000,37.494163513200000,37.494163513200000,0.189265359367000,2.053517834870000,1045.880375859999958,0.000000000000000,0.000000000000000,2008,7161640.171190000139177,-5619192.697039999999106
81,Mine_Baffinland,2,11678.000000000000000,9048.950443760000780,0.000000000000000,13.357002258300000,13.357002258300000,0.019688615531100,0.468720981197000,229.923652172000004,0.000000000000000,0.000000000000000,2008,7883979.005350000225008,-3857708.481070000212640
82,Mine_Hope_Bay,3,2261.000000000000000,1752.964879299999893,0.000000000000000,14.078577041599999,14.078577041599999,0.198269118993000,1.402765195860000,448.286478042999988,0.000000000000000,0.000000000000000,2008,7616867.526840000413358,-5724257.075199999846518
